EntregaID;Dia;Mes;Anio;NombreCliente;Direccion;NombreEmpleadoEntrega;PuestoEmpleadoEntrega;CiudadEntrega;NombreProducto;Descripción;Peso;TiempoEntrega;EstadoEntrega;CostoEnvio;PrecioProducto
681;Sábado;Febrero;2021;Juan Moreno;Dirección 1222;Empleado 1222;Puesto 1222;Barberena; Caja de muebles pequeños; Caja de muebles pequeños;2.44;15;Entregado;23.65;
845;Lunes;Septiembre;;José Vargas;Dirección 1223;Empleado 1223;Puesto 1223;San Pablo Jocopilas; Sobre pequeño; Sobre pequeño;6.1;22;Recolectado;27.02;
415;Domingo;Agosto;2022;Luis Moreno;Dirección 1224;Empleado 1224;Puesto 1224;Amatitlán; Envío de productos frágiles; Envío de productos frágiles;0.91;38;Entregado;11.24;72.34
218;Viernes;Septiembre;2022;Felipe Moreno;Dirección 1225;Empleado 1225;Puesto 1225;San Francisco El Alto; Sobre pequeño; Sobre pequeño;8.53;14;Pendiente;23.65;
152;Domingo;Febrero;2022;Luis Fernández;Dirección 1226;Empleado 1226;Puesto 1226;Patzún; Envío aéreo; Envío aéreo;4.28;73;Pendiente;9.01;
751;Jueves;Abril;;Alejandro Araya;Dirección 1227;Empleado 1227;Puesto 1227;Ciudad Vieja; Paquete de libros; Paquete de libros;5.35;23;Devolución;36.79;28.47
627;Miércoles;Mayo;2021;Lorena Espinoza;Dirección 1228;Empleado 1228;Puesto 1228;Asunción Mita; Envío urgente; Envío urgente;0.75;100;Recolectado;30.21;50.35
206;Miércoles;Marzo;2021;Paula Pérez;Dirección 1229;Empleado 1229;Puesto 1229;Retalhuleu; Envío marítimo; Envío marítimo;8.52;9;Entregado;40.68;71.6
562;Domingo;Octubre;;Clara Zamora;Dirección 1230;Empleado 1230;Puesto 1230;Cobán; Envío de artículos de belleza; Envío de artículos de belleza;6.8;39;Recolectado;35.32;22.34
204;Jueves;Abril;2023;Isabel López;Dirección 1231;Empleado 1231;Puesto 1231;Jocotenango; Envío de artículos de belleza; Envío de artículos de belleza;3.76;19;Devolución;6.98;20.58
277;Viernes;Junio;2022;Javier Rodríguez;Dirección 1232;Empleado 1232;Puesto 1232;Amatitlán; Envío marítimo; Envío marítimo;6.96;53;En Bodega;22.61;29.27
70;Sábado;Mayo;2023;Marina Delgado;Dirección 1233;Empleado 1233;Puesto 1233;San Cristóbal Verapaz; Envío nocturno; Envío nocturno;4.55;97;En Bodega;14.43;60.11
754;Viernes;Noviembre;2023;Paula Vargas;Dirección 1234;Empleado 1234;Puesto 1234;Escuintla; Envío de material impreso; Envío de material impreso;6.62;72;Entregado;28.88;
423;Viernes;Diciembre;2021;Alejandro Quirós;Dirección 1235;Empleado 1235;Puesto 1235;Jocotenango; Envío de alimentos perecederos; Envío de alimentos perecederos;1.87;120;Pendiente;25.28;17.09
931;Lunes;Diciembre;2022;Isabel Ríos;Dirección 1236;Empleado 1236;Puesto 1236;San Benito; Envío de productos electrónicos; Envío de productos electrónicos;2.46;119;Entregado;47.9;77.66
90;Jueves;Julio;2021;Francisco Pérez;Dirección 1237;Empleado 1237;Puesto 1237;Mazatenango; Caja de tecnología; Caja de tecnología;1.24;70;Pendiente;21.07;35.89
88;Miércoles;Agosto;;Natalia Cordero;Dirección 1238;Empleado 1238;Puesto 1238;Nebaj; Caja de herramientas; Caja de herramientas;2.03;10;Devolución;44.38;58.1
732;Viernes;Julio;2021;María Vargas;Dirección 1239;Empleado 1239;Puesto 1239;Jalapa; Envío de muestras; Envío de muestras;3.61;89;Devolución;39.67;60.98
394;Martes;Febrero;2020;Sofía Ríos;Dirección 1240;Empleado 1240;Puesto 1240;Jutiapa; Envío ecológico; Envío ecológico;9.3;13;Entregado;40.5;53.46
940;Martes;Febrero;2022;Andrés Villalobos;Dirección 1241;Empleado 1241;Puesto 1241;Sanarate; Paquete de productos químicos; Paquete de productos químicos;2.88;38;Entregado;9.83;17.46
428;Miércoles;Diciembre;2020;Clara Vargas;Dirección 1242;Empleado 1242;Puesto 1242;Sololá; Paquete de libros; Paquete de libros;0.46;32;En Bodega;18.4;2.99
721;Sábado;Julio;2023;Manuel Moreno;Dirección 1243;Empleado 1243;Puesto 1243;Cobán; Paquete certificado; Paquete certificado;4.8;48;Pendiente;26.41;59.92
7;Sábado;Agosto;;Antonia Villalobos;Dirección 1244;Empleado 1244;Puesto 1244;San Juan Sacatepéquez; Envío frágil; Envío frágil;3.01;10;Recolectado;20.3;
245;Domingo;Mayo;;Daniel Flores;Dirección 1245;Empleado 1245;Puesto 1245;San Pablo Jocopilas; Envío de material impreso; Envío de material impreso;7.32;105;Recolectado;6.21;53.45
218;Martes;Marzo;2023;Manuel Ramírez;Dirección 1246;Empleado 1246;Puesto 1246;Barberena; Paquete certificado; Paquete certificado;9.51;107;Entregado;42.72;21.5
493;Lunes;Mayo;2022;Ana Bravo;Dirección 1247;Empleado 1247;Puesto 1247;Cantel; Carga consolidada; Carga consolidada;3.56;80;En Bodega;37.79;
781;Domingo;Enero;2022;Roberto Flores;Dirección 1248;Empleado 1248;Puesto 1248;La Gomera; Envío de material impreso; Envío de material impreso;8.82;89;Recolectado;38.5;
457;Domingo;Enero;2020;Andrés Martínez;Dirección 1249;Empleado 1249;Puesto 1249;San Pedro Sacatepéquez; Envío de productos frágiles; Envío de productos frágiles;9.15;67;En Bodega;28.41;24
602;Miércoles;Julio;2022;Ricardo Jiménez;Dirección 1250;Empleado 1250;Puesto 1250;San Francisco El Alto; Sobre grande; Sobre grande;9.7;102;En Bodega;17.44;57.49
813;Lunes;Mayo;2022;Felipe Aguilar;Dirección 1251;Empleado 1251;Puesto 1251;Palín; Envío de productos frágiles; Envío de productos frágiles;0.84;21;Devolución;16.73;27.57
879;Lunes;Octubre;2022;Rosa Zamora;Dirección 1252;Empleado 1252;Puesto 1252;Chiquimula; Paquete grande; Paquete grande;4.14;101;En Bodega;41.06;
66;Miércoles;Julio;2022;Juan González;Dirección 1253;Empleado 1253;Puesto 1253;La Gomera; Caja de herramientas; Caja de herramientas;6.83;64;Recolectado;46.34;
353;Miércoles;Marzo;2022;Carolina Ruiz;Dirección 1254;Empleado 1254;Puesto 1254;Villa Canales; Paquete mediano; Paquete mediano;6.08;3;Entregado;40.35;60.38
808;Martes;Enero;2023;Javier Jiménez;Dirección 1255;Empleado 1255;Puesto 1255;Sololá; Envío marítimo; Envío marítimo;1.68;111;Devolución;34.33;84.78
793;Miércoles;Diciembre;2021;Marcela Prieto;Dirección 1256;Empleado 1256;Puesto 1256;Totonicapán; Envío express; Envío express;4.41;2;Devolución;27.03;18.19
376;Domingo;Mayo;2021;Javier Fernández;Dirección 1257;Empleado 1257;Puesto 1257;Cantel; Envío a zona remota; Envío a zona remota;8.26;95;Pendiente;28.66;70.24
817;Sábado;Enero;;Manuel López;Dirección 1258;Empleado 1258;Puesto 1258;Asunción Mita; Envío de productos frágiles; Envío de productos frágiles;8.42;18;Entregado;26.5;10.13
872;Viernes;Julio;2022;Carolina Mendoza;Dirección 1259;Empleado 1259;Puesto 1259;San Pedro Sacatepéquez; Caja de muebles pequeños; Caja de muebles pequeños;9.48;42;Recolectado;30.5;
564;Sábado;Octubre;2021;José Flores;Dirección 1260;Empleado 1260;Puesto 1260;Chicacao; Envío de artículos personales; Envío de artículos personales;5.04;80;Pendiente;13.12;9.2
114;Jueves;Febrero;;Rosa Duarte;Dirección 1261;Empleado 1261;Puesto 1261;San José Pinula; Carga consolidada; Carga consolidada;0.54;56;Recolectado;34.37;78.27
145;Lunes;Abril;;Carmen Ramírez;Dirección 1262;Empleado 1262;Puesto 1262;San Juan Sacatepéquez; Paquete de documentos legales; Paquete de documentos legales;1.95;85;Devolución;38.42;71.81
318;Domingo;Abril;2021;Roberto Valverde;Dirección 1263;Empleado 1263;Puesto 1263;Ciudad Vieja; Envío de juguetes; Envío de juguetes;1.85;113;Recolectado;35.5;21.29
468;Martes;Septiembre;;Lorena Quirós;Dirección 1264;Empleado 1264;Puesto 1264;Retalhuleu; Paquete de documentos legales; Paquete de documentos legales;9.1;6;En Bodega;27.54;67.21
348;Martes;Septiembre;2020;Lucía Sánchez;Dirección 1265;Empleado 1265;Puesto 1265;San Pedro Ayampuc; Paquete con seguimiento; Paquete con seguimiento;7.68;4;Pendiente;45.64;
663;Martes;Octubre;2021;Sofía Acosta;Dirección 1266;Empleado 1266;Puesto 1266;Amatitlán; Paquete con seguro; Paquete con seguro;3.72;74;Devolución;31.85;13.01
416;Miércoles;Diciembre;2021;Ricardo Díaz;Dirección 1267;Empleado 1267;Puesto 1267;Santa Cruz del Quiché; Envío de documentos; Envío de documentos;6.18;103;Devolución;17.78;64.63
234;Jueves;Diciembre;2020;José Araya;Dirección 1268;Empleado 1268;Puesto 1268;Chimaltenango; Envío de productos frágiles; Envío de productos frágiles;9.51;27;Devolución;45.1;54.5
269;Martes;Marzo;2022;Alejandro Rojas;Dirección 1269;Empleado 1269;Puesto 1269;Chimaltenango; Envío de equipos deportivos; Envío de equipos deportivos;6.27;86;Recolectado;46.22;
698;Martes;Octubre;;Marta Morales;Dirección 1270;Empleado 1270;Puesto 1270;San Benito; Carga voluminosa; Carga voluminosa;8.97;110;Pendiente;19.96;97.93
464;Domingo;Septiembre;2023;Alejandro Delgado;Dirección 1271;Empleado 1271;Puesto 1271;San Juan Sacatepéquez; Envío económico; Envío económico;5.64;75;Devolución;9.87;86.33
949;Jueves;Marzo;2021;Roberto Duarte;Dirección 1272;Empleado 1272;Puesto 1272;Santa Lucía Cotzumalguapa; Envío internacional; Envío internacional;0.3;84;Recolectado;37.78;86.13
111;Domingo;Julio;;Catalina Bravo;Dirección 1273;Empleado 1273;Puesto 1273;La Gomera; Paquete discreto; Paquete discreto;8.56;18;En Bodega;19.72;10.42
208;Domingo;Marzo;;Paula Valverde;Dirección 1274;Empleado 1274;Puesto 1274;Chimaltenango; Caja de ropa; Caja de ropa;4.23;78;Pendiente;7.76;69.76
301;Lunes;Diciembre;2022;Sofía Rodríguez;Dirección 1275;Empleado 1275;Puesto 1275;Malacatán; Caja con rastreo GPS; Caja con rastreo GPS;1.52;52;Entregado;27.66;51.06
55;Domingo;Noviembre;2022;Ricardo Jiménez;Dirección 1276;Empleado 1276;Puesto 1276;Jacaltenango; Paquete pequeño; Paquete pequeño;5.05;117;En Bodega;14.39;73.08
750;Lunes;Abril;2022;Miguel Villalobos;Dirección 1277;Empleado 1277;Puesto 1277;Santa Cruz del Quiché; Envío a domicilio; Envío a domicilio;1.1;48;Pendiente;39.81;
628;Sábado;Febrero;;David Bravo;Dirección 1278;Empleado 1278;Puesto 1278;Sumpango; Paquete certificado; Paquete certificado;1.48;1;Devolución;45.19;46.41
92;Jueves;Septiembre;2020;Isabel Duarte;Dirección 1279;Empleado 1279;Puesto 1279;San Pedro Sacatepéquez; Caja con rastreo GPS; Caja con rastreo GPS;9.74;104;Devolución;32.6;43.67
961;Sábado;Septiembre;;Daniel Navarro;Dirección 1280;Empleado 1280;Puesto 1280;Sanarate; Caja de regalo; Caja de regalo;0.33;97;Entregado;33.51;34.16
10;Miércoles;Abril;2020;Daniel Mendoza;Dirección 1281;Empleado 1281;Puesto 1281;Mazatenango; Envío a sucursal; Envío a sucursal;4.88;104;Pendiente;45.72;45.36
531;Lunes;Octubre;2021;Paula Castro;Dirección 1282;Empleado 1282;Puesto 1282;Guatemala City;;;1.11;80;Recolectado;6.48;
477;Sábado;Febrero;2023;Sofía López;Dirección 1283;Empleado 1283;Puesto 1283;Malacatán; Envío frágil; Envío frágil;4.52;83;En Bodega;6.23;44.03
724;Jueves;Octubre;;Pedro Martínez;Dirección 1284;Empleado 1284;Puesto 1284;San Cristóbal Verapaz; Paquete mediano; Paquete mediano;2.7;92;En Bodega;10.1;
986;Viernes;Noviembre;;Roberto Sánchez;Dirección 1285;Empleado 1285;Puesto 1285;Nebaj; Paquete sensible al calor; Paquete sensible al calor;3.55;39;En Bodega;10.58;
768;Miércoles;Febrero;2021;Óscar Hernández;Dirección 1286;Empleado 1286;Puesto 1286;Patulul; Caja grande; Caja grande;2.09;30;En Bodega;26.64;83.11
850;Sábado;Febrero;2020;Patricia Villalobos;Dirección 1287;Empleado 1287;Puesto 1287;Cantel; Envío de alimentos perecederos; Envío de alimentos perecederos;1.48;15;Recolectado;31.99;
428;Lunes;Septiembre;;Valeria Bravo;Dirección 1288;Empleado 1288;Puesto 1288;Ciudad Vieja; Caja de mercancía; Caja de mercancía;3.49;72;Entregado;8.44;27.95
102;Viernes;Diciembre;2021;Carmen Valverde;Dirección 1289;Empleado 1289;Puesto 1289;Ostuncalco; Caja mediana; Caja mediana;6.21;44;Devolución;39.51;55.49
65;Lunes;Febrero;2022;Luis Moreno;Dirección 1290;Empleado 1290;Puesto 1290;Cobán; Caja de muebles pequeños; Caja de muebles pequeños;6.33;85;Recolectado;15.51;
727;Sábado;Abril;2022;Lorena Silva;Dirección 1291;Empleado 1291;Puesto 1291;Petapa; Bulto ligero; Bulto ligero;2.72;94;Pendiente;9.19;1.65
89;Sábado;Abril;2021;Rosa Flores;Dirección 1292;Empleado 1292;Puesto 1292;Nebaj; Caja de herramientas; Caja de herramientas;8.83;13;Devolución;8.8;69.16
862;Domingo;Abril;2023;Adriana Espinoza;Dirección 1293;Empleado 1293;Puesto 1293;San Pablo Jocopilas; Envío frágil; Envío frágil;8.79;70;En Bodega;44.57;98.74
19;Sábado;Junio;2023;Valeria Torres;Dirección 1294;Empleado 1294;Puesto 1294;San José Pinula; Envío a domicilio; Envío a domicilio;1.58;25;Entregado;12.32;54.68
206;Martes;Noviembre;2022;Andrés Delgado;Dirección 1295;Empleado 1295;Puesto 1295;Totonicapán; Envío de juguetes; Envío de juguetes;5.19;40;Recolectado;47.86;84.21
473;Jueves;Enero;2020;Manuel Díaz;Dirección 1296;Empleado 1296;Puesto 1296;Santa Lucía Cotzumalguapa; Envío internacional; Envío internacional;0.19;26;En Bodega;48.66;50.56
811;Domingo;Septiembre;2020;Rosa Fernández;Dirección 1297;Empleado 1297;Puesto 1297;Retalhuleu; Paquete de accesorios; Paquete de accesorios;0.47;114;Entregado;40.99;54.3
556;Martes;Abril;2021;Carmen Valverde;Dirección 1298;Empleado 1298;Puesto 1298;Puerto Barrios; Paquete certificado; Paquete certificado;7.13;69;Recolectado;33.65;
103;Jueves;Diciembre;;Juan Aguilar;Dirección 1299;Empleado 1299;Puesto 1299;Sanarate; Envío de muestras; Envío de muestras;7.72;64;Devolución;40.52;22.24
890;Jueves;Abril;;Valeria Prieto;Dirección 1300;Empleado 1300;Puesto 1300;Nebaj; Envío a domicilio; Envío a domicilio;6.76;5;Pendiente;43.2;54.41
940;Lunes;Noviembre;2020;Roberto Fernández;Dirección 1301;Empleado 1301;Puesto 1301;Totonicapán; Paquete de productos químicos; Paquete de productos químicos;2.27;55;Entregado;29.25;51.29
353;Domingo;Mayo;2020;Antonia Bravo;Dirección 1302;Empleado 1302;Puesto 1302;Santa Cruz del Quiché; Envío de documentos; Envío de documentos;1.39;21;Recolectado;11.08;48.54
105;Sábado;Enero;;Juan Ortega;Dirección 1303;Empleado 1303;Puesto 1303;San Francisco El Alto; Envío de muestras; Envío de muestras;2.29;52;Devolución;12.4;18.2
741;Miércoles;Diciembre;2023;Ricardo Ríos;Dirección 1304;Empleado 1304;Puesto 1304;Huehuetenango; Envío de material impreso; Envío de material impreso;8.87;78;En Bodega;20.71;
897;Miércoles;Diciembre;2020;Pedro Valverde;Dirección 1305;Empleado 1305;Puesto 1305;Quetzaltenango; Paquete con seguimiento; Paquete con seguimiento;3.01;109;Entregado;20.98;53.25
932;Domingo;Febrero;;Francisco Araya;Dirección 1306;Empleado 1306;Puesto 1306;Santa Cruz del Quiché; Caja de herramientas; Caja de herramientas;4.94;67;En Bodega;9.06;37.48
902;Sábado;Junio;;Andrés Vargas;Dirección 1307;Empleado 1307;Puesto 1307;Chimaltenango; Caja de muebles pequeños; Caja de muebles pequeños;8.33;83;Entregado;14.53;55.32
859;Sábado;Junio;2020;Marina González;Dirección 1308;Empleado 1308;Puesto 1308;Ciudad Vieja; Paquete certificado; Paquete certificado;7.33;76;Recolectado;39.36;
897;Viernes;Noviembre;2020;Joaquín Delgado;Dirección 1309;Empleado 1309;Puesto 1309;San Marcos; Envío ecológico; Envío ecológico;1.49;108;En Bodega;48.94;71.37
207;Lunes;Enero;2020;Juan Zamora;Dirección 1310;Empleado 1310;Puesto 1310;Patulul; Paquete sensible al calor; Paquete sensible al calor;0.73;108;En Bodega;45.58;88.34
470;Domingo;Octubre;2022;Patricia Hernández;Dirección 1311;Empleado 1311;Puesto 1311;Santa Lucía Cotzumalguapa; Caja de mercancía; Caja de mercancía;6.9;120;Pendiente;21.1;
894;Miércoles;Diciembre;2022;Lucía Acosta;Dirección 1312;Empleado 1312;Puesto 1312;Puerto Barrios; Envío de productos médicos; Envío de productos médicos;0.42;54;Devolución;12.83;39.57
198;Domingo;Agosto;;Rosa Ruiz;Dirección 1313;Empleado 1313;Puesto 1313;Petapa; Caja grande; Caja grande;3.61;47;Devolución;15.29;1.98
979;Viernes;Abril;2020;Clara Bravo;Dirección 1314;Empleado 1314;Puesto 1314;Mazatenango; Envío de artículos personales; Envío de artículos personales;6.7;99;Pendiente;26.46;3.09
985;Lunes;Enero;2023;Raquel Espinoza;Dirección 1315;Empleado 1315;Puesto 1315;Malacatán; Bulto ligero; Bulto ligero;1.94;23;Recolectado;25.76;
115;Lunes;Febrero;2020;María Zamora;Dirección 1316;Empleado 1316;Puesto 1316;Guatemala City; Envío económico; Envío económico;8.1;12;Pendiente;20.66;90.18
28;Viernes;Abril;2021;Ricardo Paredes;Dirección 1317;Empleado 1317;Puesto 1317;Amatitlán; Caja de muebles pequeños; Caja de muebles pequeños;8.11;40;Pendiente;49.03;81.7
440;Viernes;Junio;2021;Felipe Fernández;Dirección 1318;Empleado 1318;Puesto 1318;San Pedro Ayampuc; Envío urgente; Envío urgente;3.31;74;Devolución;31.17;21.21
231;Miércoles;Septiembre;2023;David Ruiz;Dirección 1319;Empleado 1319;Puesto 1319;Asunción Mita; Carga peligrosa; Carga peligrosa;8.15;53;Recolectado;6.38;80.09
360;Jueves;Julio;;José Villalobos;Dirección 1320;Empleado 1320;Puesto 1320;Amatitlán; Envío aéreo; Envío aéreo;5.51;2;Entregado;35.74;66.48
103;Sábado;Enero;2020;Eduardo Ríos;Dirección 1321;Empleado 1321;Puesto 1321;Jacaltenango; Carga voluminosa; Carga voluminosa;9.53;80;Recolectado;47.25;21.94
303;Sábado;Enero;2021;Gabriel Ruiz;Dirección 1322;Empleado 1322;Puesto 1322;Villa Canales; Paquete de productos químicos; Paquete de productos químicos;2.17;63;Devolución;46.75;72.28
723;Miércoles;Febrero;2023;Elena Ramírez;Dirección 1323;Empleado 1323;Puesto 1323;Malacatán; Envío de juguetes; Envío de juguetes;2.03;51;Recolectado;47.57;
342;Domingo;Febrero;2022;Marta Torres;Dirección 1324;Empleado 1324;Puesto 1324;Amatitlán; Envío a domicilio; Envío a domicilio;5.69;80;Pendiente;12.09;45.65
325;Viernes;Marzo;2021;Joaquín Núñez;Dirección 1325;Empleado 1325;Puesto 1325;Palín; Caja de muebles pequeños; Caja de muebles pequeños;4.4;52;Entregado;33.7;95.29
118;Viernes;Febrero;2022;Valeria Castro;Dirección 1326;Empleado 1326;Puesto 1326;Santa Lucía Cotzumalguapa; Bulto ligero; Bulto ligero;2.3;50;Devolución;40.16;65.36
71;Domingo;Agosto;2023;Laura Sánchez;Dirección 1327;Empleado 1327;Puesto 1327;San Juan Sacatepéquez; Carga voluminosa; Carga voluminosa;6.17;9;En Bodega;46.99;74.5
942;Domingo;Abril;2020;Felipe Castro;Dirección 1328;Empleado 1328;Puesto 1328;Chimaltenango; Envío de productos médicos; Envío de productos médicos;1.87;95;Pendiente;36.38;83.09
291;Miércoles;Octubre;2021;Sebastián Flores;Dirección 1329;Empleado 1329;Puesto 1329;Petapa; Envío de juguetes; Envío de juguetes;5.73;102;Recolectado;45.37;49.93
961;Martes;Marzo;;Catalina Vargas;Dirección 1330;Empleado 1330;Puesto 1330;San Francisco El Alto; Bulto pesado; Bulto pesado;9.25;60;Pendiente;49.4;33.57
41;Miércoles;Agosto;2021;Lucía Moreno;Dirección 1331;Empleado 1331;Puesto 1331;Asunción Mita; Paquete con seguro; Paquete con seguro;1.69;110;Recolectado;40.11;85.29
738;Sábado;Febrero;;Sofía Jiménez;Dirección 1332;Empleado 1332;Puesto 1332;Villa Canales; Envío de productos electrónicos; Envío de productos electrónicos;4.94;115;Pendiente;8.04;
983;Sábado;Octubre;2020;Isabel Pérez;Dirección 1333;Empleado 1333;Puesto 1333;Coatepeque; Caja de tecnología; Caja de tecnología;4.91;57;Pendiente;19.66;10.97
401;Jueves;Julio;2020;Óscar Castro;Dirección 1334;Empleado 1334;Puesto 1334;Antigua Guatemala; Envío frágil; Envío frágil;9.67;100;Pendiente;43.45;
53;Lunes;Enero;2020;David Pérez;Dirección 1335;Empleado 1335;Puesto 1335;Jacaltenango; Envío a zona remota; Envío a zona remota;1.42;92;En Bodega;40.88;14.66
75;Martes;Julio;;Roberto Valverde;Dirección 1336;Empleado 1336;Puesto 1336;Cantel; Envío de artículos de belleza; Envío de artículos de belleza;0.85;59;Devolución;49.5;7.47
614;Sábado;Septiembre;2022;Elena Acosta;Dirección 1337;Empleado 1337;Puesto 1337;Santa Catarina Pinula; Paquete de productos químicos; Paquete de productos químicos;9.69;68;Pendiente;47.05;37.84
432;Sábado;Octubre;2020;Ricardo Acosta;Dirección 1338;Empleado 1338;Puesto 1338;Sumpango; Envío express; Envío express;1.38;72;En Bodega;11.85;69.04
579;Martes;Enero;2020;Joaquín Navarro;Dirección 1339;Empleado 1339;Puesto 1339;Nebaj; Envío de muestras; Envío de muestras;3.83;97;Devolución;10.89;79.18
